Lat,Lon
40.82653794,-73.87487607
40.83244863,-73.85274588
40.66734138,-73.90887494
40.68099379,-73.86422109
40.67708009,-73.91271922
40.64031624,-74.11555696
40.72666664,-73.81151761
40.8555246,-73.89379609
40.77995282,-73.97102853
40.84275736,-73.8950453
40.75757811,-73.98954452
40.81656487,-73.89848261
40.87167886,-73.8485985
40.73351531,-74.00355559
40.86940475,-73.87999832
40.65989128,-73.7610371
40.74840501,-73.88689307
40.70512644,-73.78237113
40.66382162,-73.91116861
40.73268576,-73.95466775
40.67327524,-73.82003934
40.80091328,-73.93484241
40.79754508,-73.94453239
40.79236983,-73.97038029
40.85228735,-73.91187482
40.59115248,-73.95106963
40.73939219,-73.74371938
40.67690861,-73.78157272
40.68126287,-73.87146748
40.69588149,-73.78647636
40.72562407,-74.00516787
40.61372403,-74.08482005
40.83648811,-73.89772944
40.77982468,-73.95634356
40.66880609,-73.93112157
40.60641029,-73.97505096
40.86539891,-73.88683509
40.68473644,-73.81766474
40.7468531,-73.8914322
40.67842921,-73.87807063
40.77961165,-73.94591219
40.57725224,-74.00003384
40.67413101,-73.88080391
40.65946992,-73.92485258
40.66278963,-73.88085661
40.64209784,-73.97403229
40.61622755,-73.98617365
40.84736819,-73.90418257
40.66748717,-73.95622603
40.65305039,-73.89714569
40.69345999,-73.80629968
40.72337341,-73.99570466
40.81986546,-73.86744231
40.67828632,-73.91079963
40.814942,-73.89764694
40.79713176,-73.94693813
40.75626621,-73.99050125
40.83898566,-73.86317585
40.7791587,-73.7962111
40.66240627,-73.88174038
40.84112003,-73.8904941
40.74763902,-73.88393857
40.7691327,-73.93131746
40.8554077,-73.90124293
40.64215851,-74.11503767
40.78990621,-73.97524944
40.85209441,-73.9308161
40.79723845,-73.9461832
40.6844699,-73.93978771
40.77099076,-73.98215214
40.88675466,-73.86105224
40.64839037,-73.95279706
40.68454357,-73.9293674
40.62577457,-73.92862265
40.57997648,-73.96033335
40.80065897,-73.93654025
40.67996361,-73.82676334
40.76650409,-73.9239376
40.79446655,-73.94678135
40.84498713,-73.93338966
40.87565023,-73.90835443
40.7589421,-73.8712093
40.83541585,-73.92375041
40.85804502,-73.90409488
40.68141793,-73.91417735
40.62825526,-73.96197265
40.68295096,-73.97327004
40.67891802,-73.83433723
40.80101021,-73.94726373
40.66406931,-73.89868225
40.6516865,-73.95904018
40.65698748,-73.88941958
40.63512336,-73.99377555
40.61887127,-74.00892737
40.83143036,-73.87110513
40.8661645,-73.89844305
40.70659994,-73.79560335
40.68056273,-73.90857205
40.86935963,-73.83655645
40.74228597,-73.98063694
40.75604354,-73.98694954
40.72062629,-73.97631776
40.7599411,-73.76916098
40.82666588,-73.87389661
40.83807169,-73.91821804
40.67778151,-73.93586042
40.75604354,-73.98694954
40.70356427,-73.78804229
40.70431296,-73.80314114
40.86743893,-73.89334319
40.67834671,-73.91080676
40.764499,-73.9303656
40.70544106,-73.79838411
40.69236446,-73.91105486
40.63196648,-73.94273171
40.7026978,-73.83947886
40.8103985,-73.92489892
40.85140731,-73.90287908
40.86649849,-73.89746635
40.63208517,-73.88777473
40.65928445,-73.88899768
40.6915434,-73.85417853
40.82464083,-73.85565012
40.87374734,-73.83388799
40.81506518,-73.9104429
40.70698643,-73.81305927
40.67636505,-73.89170197
40.69119841,-73.93668049
40.76478198,-73.87036772
40.67394875,-73.93896805
40.70968855,-73.75909116
40.67156888,-73.97549523
40.76101447,-73.98889784
40.67458132,-73.98345774
40.59077434,-73.98118855
40.74498524,-73.98992183
40.83695431,-73.94010506
40.67442405,-73.96694295
40.84198993,-73.92450185
40.58693675,-73.81425941
40.7282847,-73.89129288
40.72476237,-73.82047755
40.804046,-73.93660927
40.82459412,-73.95009224
40.77512738,-73.98419098
40.61359207,-73.92684919
40.74947254,-73.90165983
40.79302608,-73.94214534
40.89340055,-73.85737077
40.71095632,-73.78974656
40.67387453,-73.95012571
40.74879654,-73.88317503
40.84713006,-73.90837565
40.87367104,-73.90801365
40.84708885,-73.88669636
40.6594773,-73.89562199
40.7443996,-73.88606983
40.70246838,-73.911604
40.63730181,-74.13387334
40.63510223,-74.13472643
40.67983088,-73.9765702
40.83032661,-73.93643969
40.74877786,-73.98431994
40.77964374,-73.96500951
40.83716293,-73.91785054
40.68379008,-73.92287816
40.68179803,-73.92385394
40.74999242,-73.87205671
40.8715049,-73.88867235
40.81241261,-73.93786569
40.86461532,-73.92158386
40.63988653,-73.94548136
40.82919116,-73.87153585
40.71437298,-73.75220242
40.83072233,-73.82712606
40.86893602,-73.82290852
40.74778586,-73.88257048
40.66910846,-73.9366582
40.82924217,-73.87550695
40.79636649,-73.93220311
40.7421883,-73.85087035
40.75455133,-73.90958581
40.59365071,-73.98011833
40.7691327,-73.93131746
40.76221416,-73.99173857
40.71427782,-73.80232534
40.77299314,-73.93360608
40.82386036,-73.89850761
40.66983238,-73.7888308
40.69849121,-73.83446891
40.7610649,-73.78986273
40.69734106,-73.927154
40.81348899,-73.9501078
40.80592897,-73.92320624
40.8170723,-73.95357701
40.75895734,-73.83191101
40.88144743,-73.84874984
40.73373491,-74.00280147
40.83505599,-73.88389087
40.65240045,-73.92654716
40.65309703,-73.88550496
40.83064128,-73.87486474
40.81365674,-73.92529263
40.62368871,-73.99771396
40.6530449,-73.89411841
40.75542645,-73.97369575
40.86889874,-73.90552548
40.83736102,-73.94105876
40.74052737,-73.9861226
40.76530307,-73.81567528
40.70772411,-73.80278842
40.76297456,-73.97397073
40.82421655,-73.8587909
40.70589719,-73.94296756
40.6589213,-73.75660014
40.82835667,-73.94905237
40.6700665,-73.96180822
40.65669552,-73.91033113
40.71940455,-74.00188456
40.60639006,-73.75471004
40.71375301,-73.95619925
40.75691625,-73.98596397
40.69294881,-73.85424398
40.68101338,-73.99434453
40.68239828,-73.84007216
40.8011794,-73.93462543
40.69309833,-73.94295327
40.74675152,-73.89140711
40.81480348,-73.95628448
40.69862919,-73.92013097
40.67765942,-73.94976957
40.57557363,-73.98120363
40.84703633,-73.89806382
40.68630769,-73.98937902
40.82802871,-73.87523099
40.70685792,-73.79870444
40.84343971,-73.88253536
40.75537151,-73.88722774
40.69509233,-73.95178672
40.70068331,-73.92163241
40.82156708,-73.89688524
40.73135996,-73.98670181
40.675445,-73.97795971
40.81612852,-73.9083822
40.68491676,-73.86021084
40.83138857,-73.93123513
40.86973423,-73.90353567
40.74243789,-73.88686711
40.67792834,-73.88477733
40.71870465,-74.00090331
40.66726717,-73.91979724
40.84961754,-73.9335296
40.70170072,-73.94352656
40.59064252,-73.9595961
40.6587942,-73.94896922
40.60780873,-74.08139473
40.76690311,-73.92139204
40.88312797,-73.87975656
40.80442807,-73.95537021
40.58828842,-73.948249
40.65649298,-73.96007521
40.66719029,-73.91976128
40.59130437,-73.98297429
40.77306512,-73.9299956
40.65775789,-73.95177405
40.64097635,-73.88307554
40.79503051,-73.97474553
40.67302597,-73.74983254
40.84401616,-73.87731535
40.68381353,-73.83352463
40.7588488,-73.88975222
40.6390617,-73.88157637
40.63157679,-73.91235
40.57978796,-73.94869118
40.68904005,-73.95869271
40.69397095,-73.93725484
40.72633234,-74.00043439
40.67153883,-73.90630972
40.66470913,-73.87148496
40.83749891,-73.94235965
40.63633348,-73.89892973
40.6682554,-73.99047413
40.81677452,-73.86474972
40.82850804,-73.90944918
40.81852359,-73.93041746
40.64777424,-74.00037262
40.63995397,-74.00932654
40.6665524,-73.8543377
40.82711097,-73.94996028
40.69315776,-73.93592135
40.81838047,-73.91733902
40.65046717,-73.95726788
40.82001527,-73.88698813
40.60498684,-73.75441989
40.68533769,-73.93553224
40.81600452,-73.94133057
40.67345701,-73.79116259
40.85804502,-73.90409488
40.70772411,-73.80278842
40.88756582,-73.8622802
40.81657733,-73.86748499
40.68153328,-73.82472579
40.72343113,-73.99961181
40.62012636,-73.93418319
40.81243489,-73.92460762
40.68046539,-73.84365335
40.72363697,-73.9982986
40.85605505,-73.90077926
40.65095681,-73.94667599
40.79894774,-73.93928686
40.67998074,-73.77623391
40.83525678,-73.91988384
40.74502534,-73.90407713
40.84172217,-73.93556864
40.84276137,-73.92477204
40.65741607,-73.89880769
40.64472094,-74.07703272
40.67135719,-73.92858829
40.86947048,-73.8798608
40.84312081,-73.90592351
40.64516888,-73.94847875
40.68179925,-73.76593416
40.71098866,-73.8958299
40.66251802,-73.9270118
40.6974983,-73.92007462
40.63899777,-74.07327883
40.68671917,-73.92348775
40.58855599,-74.15636478
40.6864664,-73.86853682
40.67873779,-73.93297165
40.82294535,-73.95198314
40.64124068,-73.97073202
40.66742245,-73.82478449
40.82102832,-73.88724655
40.6033563,-73.9800218
40.67964381,-73.9495842
40.83493116,-73.94501799
40.75719983,-73.89040466
40.86268757,-73.90904112
40.76826578,-73.93202594
40.6450373,-73.91997891
40.8522803,-73.90641661
40.79351321,-73.93936405
40.69252938,-73.94140315
40.74749492,-73.88530664
40.7382196,-73.99201218
40.82199632,-73.91502217
40.76313287,-73.98420465
40.82121495,-73.87650832
40.62302354,-74.1493562
40.79945069,-73.96837256
40.88731363,-73.84727176
40.68396367,-73.98955967
40.66554317,-73.936986
40.58577846,-73.93037193
40.66783175,-73.9312163
40.65415007,-73.88731235
40.65872098,-73.88538718
40.86007008,-73.89112809
40.81786949,-73.95670879
40.61438633,-74.00828925
40.67269019,-73.96086943
40.6582883,-73.8863971
40.64839937,-73.89563932
40.67676988,-73.81348286
40.585568,-73.95393954
40.64844386,-73.89327525
40.8218896,-73.85926192
40.74661324,-73.9956815
40.70969731,-73.81247455
40.70936613,-73.80804613
40.87498415,-73.8794567
40.66674388,-73.9507943
40.70179936,-73.80838529
40.57641907,-73.84008833
40.66381556,-73.9004164
40.69686863,-73.94657435
40.58550852,-73.97447913
40.68007595,-73.92219744
40.85231718,-73.89810633
40.6922224,-73.98678894
40.67074269,-73.93372229
40.60358028,-74.11789541
40.83918296,-73.84553188
40.81768475,-73.89544612
40.87893274,-73.90478799
40.84645865,-73.93400263
40.86434468,-73.8922997
40.67825086,-73.95289129
40.8075676,-73.91922722
40.88781064,-73.86045329
40.70158434,-73.82324488
40.67660631,-73.93038526
40.85196542,-73.90399521
40.80778062,-73.94548473
40.87886424,-73.87348301
40.85709476,-73.90015593
40.6883655,-73.86128536
40.7991604,-73.94756497
40.83595803,-73.84767875
40.65416306,-73.91159593
40.73241152,-74.01019824
40.88002727,-73.90080858
40.80442807,-73.95537021
40.66842936,-73.88547864
40.74772968,-73.98683929
40.81194737,-73.95941841
40.77938077,-73.82083581
40.73223076,-74.00355552
40.63780228,-74.07967301
40.82494144,-73.87830802
40.86502854,-73.89276136
40.71283571,-73.98780207
40.81792979,-73.94973596
40.84853981,-73.88849391
40.84773815,-73.91764591
40.66086959,-73.9205258
40.84963047,-73.91937133
40.68902742,-73.98615855
40.67567201,-74.00625636
40.81705249,-73.90379268
40.88382805,-73.83350116
40.81929808,-73.84598268
40.61068331,-73.98836098
40.68502183,-73.91418714
40.85447898,-73.91007534
40.66867222,-73.96199647
40.74794355,-73.85477329
40.68270115,-73.99042519
40.66626971,-73.95956471
40.76317328,-73.96750176
40.664457,-73.90264304
40.69932416,-73.83157089
40.83109323,-73.86908219
40.69883841,-73.82072047
40.71294877,-73.80039584
40.64509532,-73.94971481
40.69699456,-73.93522526
40.77958723,-73.98182487
40.57500672,-73.99204249
40.7091865,-73.81915607
40.6377688,-74.07642658
40.74177468,-73.97650872
40.69986454,-73.99638418
40.69932416,-73.83157089
40.85804057,-73.88988784
40.70210711,-73.80694177
40.8596017,-73.89512717
40.70797458,-74.01359219
40.67827726,-73.8315988
40.61872871,-74.07969707
40.74585889,-73.86726476
40.71990142,-73.95658483
40.83621287,-73.85371329
40.83439058,-73.85387268
40.74019529,-73.98636805
40.7253042,-73.94618356
40.70936806,-73.78877048
40.66889866,-73.92138138
40.83276729,-73.87634233
40.59077434,-73.98118855
40.71535627,-73.80059064
40.68138591,-73.81475349
40.59359031,-73.98001392
40.6644164,-73.89103651
40.5983693,-73.94094564
40.83661729,-73.94124011
40.85014139,-73.90544368
40.69741758,-73.94093003
40.60920438,-74.00422966
40.69726716,-73.74081593
40.75757901,-73.97684967
40.67904308,-73.83350409
40.71026071,-73.79985923
40.74036133,-73.9344325
40.85332311,-73.90287267
40.70531177,-73.8013781
40.71261177,-73.78400598
40.87544639,-73.85210826
40.83594124,-73.8604356
40.64493508,-73.97043132
40.67376542,-73.85412728
40.67266607,-73.92797404
40.79867377,-73.94581364
40.87851048,-73.9020114
40.71528881,-73.80285982
40.81910579,-73.9145634
40.6631334,-73.96243216
40.78937855,-73.948378
40.59364856,-73.98387027
40.80864114,-73.94857619
40.86447077,-73.9189448
40.62366685,-73.97521382
40.88781064,-73.86045329
40.86276336,-73.90108016
40.57371656,-73.99071798
40.59698699,-73.97323963
40.85260376,-73.78947955
40.61330555,-73.91719676
40.69497598,-73.93317891
40.69617701,-73.80449227
40.70209751,-73.82497467
40.7365846,-73.87738686
40.69296075,-73.93703942
40.67211488,-74.00416155
40.67690235,-73.90004715
40.63493312,-73.96131311
40.73356654,-73.88381153
40.85441011,-73.88233886
40.73899262,-73.88907418
40.82871989,-73.94506648
40.8482247,-73.92268753
40.72562454,-73.94449844
40.88856638,-73.83229579
40.65551678,-73.94861492
40.82603687,-73.87858063
40.74071999,-74.0090267
40.8547531,-73.89354428
40.69122747,-73.93968064
40.69133747,-73.95176059
40.74740414,-73.86722559
40.64175397,-73.985127
40.65968104,-73.89039547
40.85871714,-73.90369264
40.68487762,-73.98894657
40.74106342,-73.9978615
40.69498566,-73.98151616
40.67708128,-73.95928056
40.84149142,-73.8885238
40.84209385,-73.91232202
40.66730136,-73.92574493
40.66746831,-73.92091445
40.8449101,-73.89009752
40.84437933,-73.88901773
40.6936886,-73.96359054
40.69152616,-73.95011972
40.77649703,-73.77732494
40.86472466,-73.89067216
40.57521959,-73.96879191
40.68673597,-73.99046788
40.7110716,-73.9500041
40.85025416,-73.89313942
40.83282613,-73.86753936
40.82655639,-73.92448322
40.64174589,-73.95440523
40.80323024,-73.95252472
40.64693563,-73.88073357
40.60602312,-74.00516942
40.82291231,-73.8700413
40.84378787,-73.90946453
40.66371858,-73.8903528
40.67750752,-73.93193458
40.75582967,-73.93258005
40.6788348,-73.73075661
40.83621287,-73.85371329
40.68276179,-73.82042116
40.74344838,-73.97376183
40.82413024,-73.89048593
40.7487792,-73.89360896
40.64330624,-73.88815224
40.71303612,-73.74959219
40.80164319,-73.96645357
40.85021014,-73.93309526
40.68763164,-73.92532565
40.85879974,-73.9073582
40.65150664,-73.91228417
40.64199518,-74.01723611
40.68800773,-73.81563655
40.8393292,-73.91502533
40.75153641,-73.85917956
40.67891781,-73.87302229
40.57664598,-73.9764804
40.71115192,-73.95876919
40.69864364,-73.90652407
40.82850759,-73.93778201
40.67645364,-73.92761664
40.66865618,-73.92834966
40.79597103,-73.97083736
40.84713497,-73.88896614
40.66778354,-73.7808348
40.68997226,-73.99336297
40.81538517,-73.9200884
40.80915089,-73.93606255
40.66313454,-73.95089428
40.59109772,-73.97827919
40.6968729,-73.83716683
40.63125716,-73.9459964
40.81226118,-73.96210595
40.71250284,-73.78446444
40.84045292,-73.91286629
40.78607785,-73.83743617
40.84986324,-73.93605956
40.6896078,-73.81554919
40.81792566,-73.95295501
40.78459652,-73.94682896
40.69483442,-73.91799705
40.7176933,-73.98281935
40.86940475,-73.87999832
40.65901656,-73.83499937
40.8486763,-73.90960246
40.86556354,-73.88962231
40.66828526,-73.98705323
40.67576992,-73.91517243
40.85078766,-73.8561934
40.74073867,-73.91538562
40.68825223,-73.91393057
40.81252014,-73.90282384
40.66183138,-73.72981961
40.69979888,-73.9500919
40.74240439,-73.87824225
40.67118731,-73.93367138
40.81035186,-73.92494233
40.64492601,-73.89432228
40.6677568,-73.92981775
40.59752532,-73.93842574
40.68476963,-73.78741696
40.75144982,-73.97605055
40.73040799,-73.81504658
40.57767205,-74.0057576
40.68249944,-73.78727637
40.62318838,-74.1492377
40.8181385,-73.93861904
40.67039953,-73.95662426
40.84377476,-73.88545508
40.81734723,-73.90505674
40.81415217,-73.91920117
40.67681827,-73.87573019
40.66714753,-73.87491913
40.70409228,-73.74771424
40.63831366,-74.07844135
40.68013391,-73.88087971
40.58621294,-73.9703493
40.62121479,-74.08070505
40.87918018,-73.9052939
40.78693071,-73.94942713
40.79787774,-73.96757511
40.68297718,-73.98084165
40.71049427,-73.98644626
40.69445325,-73.96907508
40.68710502,-73.87261007
40.59991032,-73.76159026
40.81415217,-73.91920117
40.70696423,-73.90463686
40.87536024,-73.87951749
40.86966715,-73.89891858
40.68166065,-73.96245057
40.70355493,-73.7996882
40.63842975,-74.17124007
40.70347832,-73.88924147
40.83920981,-73.87698088
40.68401628,-74.0016492
40.68254522,-73.95001106
40.69125919,-73.85086526
40.67024381,-73.86301733
40.66278759,-73.91965845
40.61356174,-73.98175121
40.5916165,-73.97834023
40.79584463,-73.94156503
40.61920978,-74.02244245
40.63489851,-73.96464945
40.69597833,-73.91336163
40.73363825,-73.98798229
40.84244603,-73.9392544
40.66891001,-73.90714251
40.6587917,-73.91281883
40.81842775,-73.9073313
40.68577092,-73.8801485
40.82866869,-73.87823616
40.81851401,-73.90211058
40.64594004,-73.97191552
40.83842419,-73.86653799
40.81378104,-73.91835626
40.61147148,-73.92436636
40.84087681,-73.87280713
40.72473051,-73.89757624
40.68181038,-73.93034378
40.88731363,-73.84727176
40.82951018,-73.87461031
40.79867377,-73.94581364
40.82230902,-73.87299437
40.69310223,-73.91031823
40.70148568,-73.80791734
40.57545979,-73.99538299
40.58766355,-73.81054898
40.82291156,-73.9499815
40.75158443,-73.85583729
40.6871474,-73.98743177
40.7463665,-73.86244578
40.84038827,-73.92226294
40.71761405,-73.98534456
40.66440761,-73.90938358
40.75109904,-73.86064944
40.74164978,-73.91519682
40.82731348,-73.87888182
40.86469432,-73.89956606
40.79018433,-73.95201399
40.80634409,-73.95587102
40.60644043,-73.99814672
40.86163873,-73.92795015
40.75615951,-73.99696226
40.69638223,-73.74523706
40.85284201,-73.88418515
40.67119457,-73.94203112
40.83090012,-73.94136802
40.68802722,-73.93491666
40.59542158,-73.98304885
40.76195869,-73.97260662
40.59625274,-73.9798943
40.81897625,-73.90343944
40.81501594,-73.92200356
40.7034148,-73.81263649
40.88079055,-73.88346384
40.67973541,-73.75678376
40.65421464,-73.95957563
40.7521987,-73.99346504
40.69443593,-73.93433342
40.88784934,-73.83182743
40.665075,-73.91347386
40.6994875,-73.91517832
40.67459109,-73.80392105
40.75784535,-73.78988732
40.82919404,-73.92875856
40.84596085,-73.915606
40.66141183,-73.88635574
40.70684566,-73.940561
40.7459902,-73.99613266
40.63408589,-73.99507629
40.66719029,-73.91976128
40.59306498,-73.77531893
40.65524535,-74.00672657
40.70397777,-73.78021087
40.85412484,-73.89090286
40.68398863,-73.80681395
40.74978207,-73.8729594
40.80838321,-73.94289058
40.85967278,-73.90427329
40.74333499,-73.98407943
40.74744874,-73.88579033
40.74511621,-73.89200524
40.74705983,-73.88119312
40.67392516,-73.87311471
40.69349759,-73.979169
40.83302909,-73.86272193
40.58745691,-73.98917511
40.78874407,-73.97053357
40.80051712,-73.93814768
40.6865458,-73.96082164
40.84278202,-73.92280228
40.68905512,-73.93249973
40.60915149,-74.14710301
40.65778667,-73.72680487
40.65598596,-73.95472347
40.85008348,-73.8687195
40.60985899,-73.92242333
40.82239729,-73.88940486
40.67016743,-73.93100481
40.60629017,-73.75420621
40.69105045,-73.8687802
40.79950333,-73.95358204
40.69577009,-73.97825231
40.81201568,-73.95150695
40.70063231,-73.81307709
40.66998456,-73.91988049
40.82230385,-73.85038369
40.68113428,-73.96445549
40.71209177,-73.98681747
40.78864205,-73.94077688
40.74405655,-73.89180847
40.83309884,-73.91903
40.60327134,-73.98075288
40.81252014,-73.90282384
40.70522525,-73.92068572
40.59506445,-73.98109012
40.84010265,-73.88035475
40.71640114,-73.79539293
40.84128256,-73.91761053
40.7597939,-73.97628939
40.73997614,-73.99073452
40.68905512,-73.93249973
40.70135368,-73.98256029
40.62740889,-73.9402895
40.83713482,-73.90963621
40.72231816,-73.75433027
40.85557168,-73.86766034
40.68509488,-73.83511152
40.72373066,-73.81040029
40.8873328,-73.84723555
40.85144964,-73.88895532
40.57281382,-73.99573953
40.57983448,-73.97219172
40.82324733,-73.88855074
40.78009118,-73.79891635
40.7666517,-73.98478504
40.85877206,-73.89735897
40.61330555,-73.91719676
40.66556852,-73.99432782
40.78245186,-73.96587827
40.73917301,-73.78555095
40.74716784,-73.85343964
40.68905512,-73.93249973
40.65696687,-73.73185403
40.68797059,-73.9419336
40.81430817,-73.95307678
40.83658782,-73.91214858
40.86416632,-73.92751357
40.70637799,-73.93359308
40.8330208,-73.93947259
40.65127378,-74.00390798
40.68505571,-73.95424942
40.87416616,-73.89943605
40.69000725,-73.92748654
40.57409886,-74.10611569
40.64841621,-73.93297328
40.82075054,-73.84843616
40.74003445,-73.97625312
40.6373691,-73.96558854
40.75991355,-73.98629182
40.68878219,-73.81762844
40.75597819,-73.91261223
40.72544025,-73.99677244
40.70073377,-73.94193331
40.77013159,-73.87046561
40.65614217,-73.90824511
40.68239113,-73.90564188
40.7525308,-73.99322319
40.79975275,-73.94645567
40.6792844,-73.92905931
40.68428043,-73.78856871
40.81612852,-73.9083822
40.84681985,-73.90830017
40.7531495,-73.87261731
40.66403878,-73.91904417
40.70471196,-73.79896339
40.66249313,-73.93591476
40.82108776,-73.81956735
40.85001454,-73.89225061
40.56989189,-74.14106309
40.83469938,-73.94250662
40.77365347,-73.92714273
40.87959461,-73.8664228
40.68870626,-73.9420772
40.83661282,-73.86430103
40.66860787,-73.73675297
40.78049382,-73.95486268
40.81966994,-73.93840085
40.68673025,-73.96247295
40.68142106,-73.92244825
40.8596265,-73.89523196
40.70670865,-73.95291446
40.6719004,-73.89586932
40.68304749,-73.96477896
40.6576596,-73.96033402
40.70438867,-73.92151986
40.81087507,-73.92760773
40.71172572,-73.79021666
40.6006855,-74.17702746
40.82951018,-73.87461031
40.74798429,-73.88068621
40.85132675,-73.90841325
40.82766393,-73.88609709
40.83461428,-73.86397264
40.67594919,-73.89022453
40.71583282,-73.98629367
40.81197144,-73.8998985
40.70723571,-73.80449951
40.6367061,-73.9114389
40.88918713,-73.87869676
40.69116654,-73.93368756
40.63987684,-73.97204058
40.66089062,-73.89237588
40.63135917,-73.96063066
40.65364137,-73.72537665
40.5870174,-73.91935356
40.67860665,-73.88241108
40.67066711,-73.8756335
40.84885643,-73.90830459
40.64960416,-73.89545725
40.69823027,-73.79512412
40.71705693,-73.75976796
40.74646593,-73.88559713
40.65946063,-73.89845857
40.79164294,-73.96256189
40.67027442,-73.94073778
40.75656759,-73.87593153
40.87430155,-73.90370623
40.87905554,-73.90728297
40.86977009,-73.84156676
40.76449571,-73.89076087
40.66619722,-73.9166589
40.86600875,-73.86915807
40.76037043,-73.82973078
40.67690745,-73.87958399
40.82328462,-73.90916724
40.71679983,-73.94981583
40.80297909,-73.96386307
40.70090905,-73.9411794
40.84190415,-73.92345384
40.67435977,-73.77641499
40.82510224,-73.84943796
40.82098623,-73.90783356
40.61662522,-73.93156442
40.59609347,-73.76215842
40.86123642,-73.91005536
40.66904552,-73.88136813
40.86784768,-73.86438553
40.8277665,-73.88997407
40.66842238,-73.90166758
40.8539977,-73.8989677
40.74800695,-73.89255996
40.63795069,-73.89644835
40.70637799,-73.93359308
40.79775635,-73.94437691
40.63457522,-74.11720076
40.63718474,-73.97433686
40.66552315,-73.92638132
40.84096073,-73.8793774
40.74577573,-73.86420816
40.69699135,-73.85169991
40.5997658,-73.93979207
40.7245553,-73.80947435
40.64817157,-74.01236557
40.84958782,-73.93436098
40.84041569,-73.91084246
40.80055212,-73.96191757
40.6598647,-73.92008367
40.78701057,-73.97551414
40.8126901,-73.90929008
40.8742542,-73.82582325
40.64535801,-74.01374519
40.855664,-73.89618169
40.66627633,-73.90537991
40.69081261,-73.81375369
40.74563069,-73.99824751
40.70806933,-73.8072888
40.75029495,-73.82279081
40.71843841,-74.00053174
40.85332022,-73.90601752
40.82558341,-73.91846102
40.87314769,-73.9057147
40.68287125,-73.97277251
40.59621395,-73.7646858
40.8050722,-73.94116682
40.85943827,-73.89350063
40.86118683,-73.90636793
40.67843664,-73.91356108
40.82886759,-73.87685546
40.85359837,-73.90057688
40.61147148,-73.92436636
40.67448622,-74.00718996
40.80267998,-73.96408357
40.63441424,-74.11893708
40.71925982,-73.88012435
40.60636585,-74.12092191
40.71997166,-73.84422807
40.87303114,-73.91846069
40.68024916,-73.91122605
40.74699601,-73.87037706
40.67032003,-73.93378038
40.86282362,-73.90755144
40.81541093,-73.93991129
40.78878629,-73.94379215
40.69313583,-73.9693209
40.7176933,-73.98281935
40.80149335,-73.9612705
40.90612954,-73.84809675
40.83380951,-73.941351
40.6813182,-73.95650899
40.74777709,-74.00039844
40.84491229,-73.87859677
40.85403855,-73.88403848
40.88175556,-73.88236279
40.82184524,-73.95324489
40.71065931,-73.98986569
40.8459848,-73.90747363
40.61695378,-74.08224514
40.71025871,-73.943155
40.69002656,-73.8032338
40.71223182,-73.80649763
40.63159,-73.94754531
40.69554633,-73.74830194
40.86947048,-73.8798608
40.66381556,-73.9004164
40.75408118,-73.90857582
40.75989154,-73.93679207
40.65705786,-73.91771912
40.67365707,-73.89289603
40.78780006,-73.97122373
40.59815288,-73.74710625
40.60276799,-73.75011379
40.87461104,-73.90969014
40.59723161,-73.93839
40.7372031,-73.9832726
40.57818342,-73.96677099
40.70673416,-73.78936313
40.74772968,-73.98683929
40.7101468,-73.78686351
40.88288995,-73.86319399
40.66904725,-73.95197137
40.80087654,-73.9491023
40.81604045,-73.90808247
40.76343838,-73.99270226
40.7170221,-74.00182317
40.77079434,-73.93313894
40.80225117,-73.94224569
40.69683999,-73.7838407
40.68824027,-73.93310272
40.72033214,-73.99403816
40.84416957,-73.93899259
40.59582086,-73.77257302
40.74584296,-73.88028584
40.70175228,-73.92350656
40.76468147,-73.8713065
40.68533769,-73.93553224
40.72507772,-73.99226991
40.686655,-73.97981296
40.80229228,-73.95434945
40.52894444,-74.19067599
40.66752156,-73.9076491
40.62268999,-74.03432392
40.89309064,-73.85756675
40.80091328,-73.93484241
40.63638977,-74.13452727
40.8486329,-73.8279976
40.73828697,-73.90083916
40.85185051,-73.90117592
40.75703431,-73.98623827
40.86750338,-73.89478931
40.68193102,-73.83191768
40.64882541,-73.90929303
40.74912119,-73.98616772
40.87259541,-73.88127618
40.65077425,-73.88480621
40.84758119,-73.90288105
40.60396483,-73.75655561
40.75624567,-73.87023995
40.75099905,-73.99062471
40.71056629,-73.99414003
40.66433555,-73.8814486
40.66725478,-73.87765849
40.52313455,-74.1884689
40.86345833,-73.90173712
40.66808054,-73.95067076
40.67074269,-73.93372229
40.68799245,-73.96127872
40.59646292,-73.77246281
40.70081269,-73.90736135
40.74851446,-73.86848656
40.67784356,-73.88508753
40.75353034,-73.82234908
40.59919545,-73.76100225
40.68525912,-73.90867018
40.6457462,-73.9210483
40.68576938,-73.91550225
40.67960074,-73.93487441
40.69261179,-73.94720522
40.76037043,-73.82973078
40.79635173,-73.93517192
40.68577118,-73.92193839
40.65301202,-73.73558197
40.69240464,-73.9294312
40.73789163,-73.73678597
40.8613187,-73.92123345
40.68065702,-73.8824291
40.74175981,-73.82527105
40.8278199,-73.92593076
40.61330555,-73.91719676
40.86667188,-73.86348043
40.831586,-73.90742139
40.87915854,-73.87658151
40.82070598,-73.94085673
40.59475083,-73.97717257
40.75664456,-73.98628527
40.81838937,-73.84789961
40.7213377,-73.90360616
40.82801772,-73.91432793
40.88070864,-73.91930472
40.799761,-73.9357465
40.67953141,-73.93362702
